,mac_address,lat,lon
626,0005ca634629,41.1588525,-8.6285298
627,0005ca634629,41.1589116,-8.628517
628,0005ca634629,41.15893,-8.6286118
629,0005ca634629,41.1588733,-8.6286166
630,0005ca634629,41.1588566,-8.628605
631,0005ca634629,41.1589269,-8.6285745
632,0005ca634629,41.1588911,-8.6285993
633,0005ca634629,41.1588999,-8.6285566
634,0005ca634629,41.1589316,-8.6286
635,0005ca634629,41.1588655,-8.6286371
636,0005ca634629,41.1588756,-8.6285984
637,0005ca634629,41.1588716,-8.6285516
638,0005ca634629,41.1589397,-8.6286132
639,0005ca634629,41.1588783,-8.6286
640,0005ca634629,41.158875,-8.6286383
641,0005ca634629,41.1588766,-8.628625
642,0005ca634629,41.1588933,-8.62857
643,0005ca634629,41.1589033,-8.628555
644,0005ca634629,41.1589074,-8.6286041
645,0005ca634629,41.1588831,-8.6285599
646,0005ca634629,41.1589166,-8.6285583
647,0005ca634629,41.1589066,-8.6286233
648,0005ca634629,41.1589042,-8.6285543
649,0005ca634629,41.1589449,-8.62859
650,0005ca634629,41.1588582,-8.6285733
651,0005ca634629,41.1588816,-8.6286333
652,0005ca634629,41.1589333,-8.62857
653,0005ca634629,41.1588617,-8.6285537
654,0005ca634629,41.1589166,-8.628555
655,0005ca634629,41.1588733,-8.6285666
656,0005ca634629,41.1588666,-8.6286433
657,0005ca634629,41.1588883,-8.628645
658,0005ca634629,41.1589419,-8.6286792
659,0005ca634629,41.1589204,-8.628746
660,0005ca634629,41.1588999,-8.6286883
661,0005ca634629,41.1588812,-8.628734
662,0005ca634629,41.158917,-8.628675
663,0005ca634629,41.1588973,-8.6286981
664,0005ca634629,41.158865,-8.628665
665,0005ca634629,41.1589316,-8.6287133
666,0005ca634629,41.1588529,-8.628738
667,0005ca634629,41.1588516,-8.6287216
668,0005ca634629,41.15891,-8.6287016
669,0005ca634629,41.1588766,-8.6286916
670,0005ca634629,41.1588999,-8.6286566
671,0005ca634629,41.1588951,-8.6286759
672,0005ca634629,41.1588642,-8.6286534
673,0005ca634629,41.1588966,-8.628675
674,0005ca634629,41.1589242,-8.6286933
675,0005ca634629,41.1588866,-8.6286766
676,0005ca634629,41.1588903,-8.6287445
677,0005ca634629,41.1589016,-8.6286733
678,0005ca634629,41.1589133,-8.6287366
679,0005ca634629,41.1589316,-8.6287283
680,0005ca634629,41.1589109,-8.6286905
681,0005ca634629,41.158873,-8.6286781
682,0005ca634629,41.158858,-8.6287136
683,0005ca634629,41.1588914,-8.6286725
684,0005ca634629,41.158905,-8.62872
685,0005ca634629,41.1588565,-8.6286993
686,0005ca634629,41.15894,-8.6288166
687,0005ca634629,41.1588533,-8.6287749
688,0005ca634629,41.1589083,-8.6287917
689,0005ca634629,41.1588772,-8.6287899
690,0005ca634629,41.1589149,-8.6288483
691,0005ca634629,41.1588979,-8.628767
692,0005ca634629,41.1589416,-8.6288083
693,0005ca634629,41.158935,-8.6288033
694,0005ca634629,41.1588559,-8.6288007
695,0005ca634629,41.1588572,-8.6287763
696,0005ca634629,41.1589016,-8.6288416
697,0005ca634629,41.1588764,-8.6287895
698,0005ca634629,41.15886,-8.6287766
699,0005ca634629,41.1588983,-8.62875
700,0005ca634629,41.1588976,-8.6288335
701,0005ca634629,41.1588733,-8.6287716
702,0005ca634629,41.1589311,-8.6288346
703,0005ca634629,41.1589016,-8.62884
704,0005ca634629,41.1589207,-8.6288489
705,0005ca634629,41.1588688,-8.6287936
706,0005ca634629,41.1589366,-8.6288233
707,0005ca634629,41.1588872,-8.6287657
708,0005ca634629,41.15888322,-8.62878154
709,0005ca634629,41.1589416,-8.6287916
710,0005ca634629,41.1589449,-8.6287716
711,0005ca634629,41.1589416,-8.62881
712,0005ca634629,41.1588965,-8.6287751
713,0005ca634629,41.1589433,-8.6287616
714,0005ca634629,41.1589334,-8.6287817
715,0005ca634629,41.1589333,-8.628905
716,0005ca634629,41.1589348,-8.6289091
717,0005ca634629,41.1589375,-8.6289081
718,0005ca634629,41.1588614,-8.6289182
719,0005ca634629,41.158946,-8.6289132
720,0005ca634629,41.1589323,-8.6289098
721,0005ca634629,41.158946,-8.6289239
722,0005ca634629,41.1589283,-8.628885
723,0005ca634629,41.1588928,-8.6289364
724,0005ca634629,41.1589191,-8.6288693
725,0005ca634629,41.1589186,-8.6288823
726,0005ca634629,41.1589207,-8.6288671
727,0005ca634629,41.1588733,-8.6288866
728,0005ca634629,41.1589192,-8.6289278
729,0005ca634629,41.1589291,-8.6289098
730,0005ca634629,41.1589017,-8.6289368
731,0005ca634629,41.1589429,-8.6289142
732,0005ca634629,41.1589386,-8.6289087
733,0005ca634629,41.1589307,-8.6288875
734,0005ca634629,41.1589045,-8.6289106
735,0005ca634629,41.1588549,-8.6288866
736,0005ca634629,41.15895,-8.6288533
737,0005ca634629,41.1588967,-8.6289234
738,0005ca634629,41.1589074,-8.6288947
739,0005ca634629,41.1588935,-8.6289034
740,0005ca634629,41.1589375,-8.6289208
741,0005ca634629,41.1589599,-8.628605
742,0005ca634629,41.1589983,-8.6286116
743,0005ca634629,41.1590166,-8.628605
744,0005ca634629,41.1589766,-8.6286283
745,0005ca634629,41.1589816,-8.62862
746,0005ca634629,41.1589699,-8.62862
747,0005ca634629,41.1589903,-8.6285819
748,0005ca634629,41.1590378,-8.6286103
749,0005ca634629,41.1589551,-8.6285861
750,0005ca634629,41.158972,-8.6286123
751,0005ca634629,41.1590233,-8.6285881
752,0005ca634629,41.1589866,-8.6287066
753,0005ca634629,41.1590328,-8.6286951
754,0005ca634629,41.1590172,-8.6287425
755,0005ca634629,41.1589933,-8.6286533
756,0005ca634629,41.1589899,-8.62867
757,0005ca634629,41.1589906,-8.628738
758,0005ca634629,41.1589633,-8.6286705
759,0005ca634629,41.1589558,-8.6287109
760,0005ca634629,41.1589673,-8.628693
761,0005ca634629,41.1589983,-8.6287283
762,0005ca634629,41.1590012,-8.6287059
763,0005ca634629,41.158955,-8.6286816
764,0005ca634629,41.1590328,-8.6286951
765,0005ca634629,41.1589916,-8.62868
766,0005ca634629,41.1590328,-8.6286951
767,0005ca634629,41.1589553,-8.6286873
768,0005ca634629,41.1589885,-8.6287856
769,0005ca634629,41.1589848,-8.6287859
770,0005ca634629,41.1590306,-8.6288312
771,0005ca634629,41.15898,-8.6287858
772,0005ca634629,41.1589938,-8.6288378
773,0005ca634629,41.1590349,-8.6287933
774,0005ca634629,41.1590286,-8.6288086
775,0005ca634629,41.1590458,-8.6288409
776,0005ca634629,41.1589722,-8.6288097
777,0005ca634629,41.15904,-8.6287883
778,0005ca6348d9,41.1485709,-8.5987227
779,0005ca6348d9,41.1486081,-8.5988
780,0005ca6348d9,41.148648,-8.5988163
781,0005ca6348d9,41.1485591,-8.5990556
782,0005ca6348d9,41.1486504,-8.5986969
783,0005ca6348d9,41.1486628,-8.5986919
784,0005ca6348d9,41.1487474,-8.5988192
785,0005ca6348d9,41.1487026,-8.5988345
786,0005ca6348d9,41.1488188,-8.5984655
787,0005ca6348d9,41.1488019,-8.5984517
788,0005ca6348d9,41.1488104,-8.5987229
789,0005ca6348d9,41.1488425,-8.5986991
790,0005ca6348d9,41.1488122,-8.5987978
791,0005ca6348d9,41.148783,-8.5988006
792,0005ca6348d9,41.1488445,-8.5988436
793,0005ca6348d9,41.1488349,-8.59886
794,0005ca6348d9,41.1488185,-8.5988824
795,0005ca6348d9,41.1488473,-8.5990299
796,0005ca6348d9,41.1488441,-8.5991079
797,0005ca6348d9,41.1489321,-8.5984559
798,0005ca6348d9,41.1489431,-8.5985646
799,0005ca6348d9,41.1489346,-8.5985785
800,0005ca6348d9,41.1489289,-8.5986362
801,0005ca6348d9,41.1488545,-8.5988232
802,0005ca6348d9,41.1488953,-8.5988036
803,0005ca6348d9,41.1489108,-8.5988415
804,0005ca6348d9,41.1488947,-8.5988168
805,0005ca6348d9,41.1488595,-8.5989248
806,0005ca6348d9,41.1488583,-8.5989333
807,0005ca6348d9,41.1488664,-8.598936
808,0005ca6348d9,41.1488581,-8.5989166
809,0005ca6348d9,41.1488507,-8.5988832
810,0005ca6348d9,41.1488603,-8.5988818
811,0005ca6348d9,41.1489114,-8.5989127
812,0005ca6348d9,41.1489411,-8.5990438
813,0005ca6348d9,41.148895,-8.599085
814,0005ca6348d9,41.1488541,-8.5990581
815,0005ca6348d9,41.1488805,-8.5991173
816,0005ca6348d9,41.148887,-8.5991559
817,0005ca6348d9,41.148852,-8.5991561
818,0005ca6348d9,41.1489849,-8.5985726
819,0005ca6348d9,41.1489539,-8.5986031
820,0005ca6348d9,41.1489579,-8.598598
821,0005ca6348d9,41.148964,-8.5985895
822,0005ca6348d9,41.1490008,-8.5987724
823,0005ca6348d9,41.1490195,-8.5988682
824,0005ca6348d9,41.1489812,-8.5988937
825,0005ca6348d9,41.1489645,-8.5989467
826,0005ca6348d9,41.1490357,-8.5990643
827,0005ca6348d9,41.1490471,-8.5991458
828,0005ca6348d9,41.1491069,-8.5987495
829,0005ca6348d9,41.1491306,-8.5987575
830,0005ca6348d9,41.1491059,-8.5989995
831,0005ca6348d9,41.1491309,-8.5990348
832,0005ca6348d9,41.1491229,-8.599015
833,0005ca6348d9,41.1490964,-8.5991348
834,0005ca6348d9,41.1492485,-8.5986851
835,0005ca636689,41.1628984,-8.5916149
836,0005ca636689,41.1630163,-8.591598
837,0005ca636689,41.1630776,-8.5909596
838,0005ca636689,41.1630609,-8.5910385
839,0005ca636689,41.1630538,-8.5910086
840,0005ca636689,41.1631107,-8.5911342
841,0005ca636689,41.1631262,-8.5914256
842,0005ca636689,41.1631063,-8.591396
843,0005ca636689,41.1631433,-8.5913562
844,0005ca636689,41.1630825,-8.5914935
845,0005ca636689,41.163146,-8.5916878
846,0005ca636689,41.1631156,-8.591787
847,0005ca636689,41.1631574,-8.591029
848,0005ca636689,41.163199,-8.5911354
849,0005ca636689,41.1632357,-8.5912403
850,0005ca636689,41.1631513,-8.5912285
851,0005ca636689,41.1631725,-8.591256
852,0005ca636689,41.1632112,-8.5913249
853,0005ca636689,41.1632169,-8.5913565
854,0005ca636689,41.1632356,-8.5916545
855,0005ca636689,41.1632033,-8.5917009
856,0005ca636689,41.1631583,-8.5916855
857,0005ca636689,41.163255,-8.591408
858,0005ca636689,41.1632819,-8.5914906
859,0005ca636689,41.1633266,-8.5915333
860,0005ca636689,41.16332,-8.5915383
861,0005ca636689,41.163265,-8.5916233
862,0005ca636689,41.1632523,-8.5916351
863,0005ca636689,41.1633299,-8.5915733
864,0005ca636689,41.1632847,-8.5915809
865,0005ca636689,41.1633416,-8.5915883
866,0005ca636689,41.1632576,-8.5916413
867,0005ca636729,41.157645,-8.647615
868,0005ca636729,41.157635,-8.6476
869,0005ca636729,41.1576633,-8.6476583
870,0005ca636a09,41.1615561,-8.5952985
871,0005ca636a09,41.1615591,-8.5953416
872,0005ca636a09,41.1615567,-8.5953268
873,0005ca636a09,41.1615697,-8.595395
874,0005ca636a09,41.1615687,-8.5954476
875,0005ca636a09,41.1615675,-8.5953847
876,0005ca636a09,41.1616088,-8.5955017
877,0005ca636a09,41.1615826,-8.5954538
878,0005ca636a09,41.1615999,-8.595483
879,0005ca636a09,41.1616265,-8.5955663
880,0005ca636a09,41.1616441,-8.595641
881,0005ca636a09,41.1616221,-8.5955732
882,0005ca636a09,41.1616221,-8.5956779
883,0005ca636a09,41.1616118,-8.5957468
884,0005ca636a09,41.1616184,-8.5957255
885,0005ca636a09,41.1616123,-8.5956862
886,0005ca636a09,41.1616401,-8.5956537
887,0005ca636a09,41.1616129,-8.5957431
888,0005ca636a09,41.1616113,-8.5957989
889,0005ca636a09,41.1615989,-8.595806
890,0005ca636a09,41.1616146,-8.5958483
891,0005ca636a09,41.1616235,-8.5958623
892,0005ca636a09,41.161675,-8.5957064
893,0005ca636a09,41.1616643,-8.5957114
894,0005ca636a09,41.161677,-8.5957062
895,0005ca636a09,41.1616601,-8.5957136
896,0005ca636a09,41.1616576,-8.5957148
897,0005ca636a09,41.1616673,-8.5957101
898,0005ca636a09,41.1616764,-8.5957058
899,0005ca636a09,41.1616691,-8.595709
900,0005ca636a09,41.1616588,-8.5957142
901,0005ca636a09,41.1616719,-8.595708
902,0005ca636a09,41.1616661,-8.5957106
903,0005ca636a09,41.1616648,-8.5957112
904,0005ca636a09,41.1616532,-8.5957169
905,0005ca636a09,41.1616669,-8.5957102
906,0005ca636a09,41.1616595,-8.595714
907,0005ca636a09,41.1616705,-8.5957085
908,0005ca636a09,41.1616715,-8.5957081
909,0005ca636a09,41.1616621,-8.5957126
910,0005ca636a09,41.1616639,-8.5957116
911,0005ca636a09,41.1616566,-8.5957153
912,0005ca636a09,41.1616756,-8.5957061
913,0005ca636a09,41.1616635,-8.5957119
914,0005ca636a09,41.1616732,-8.5957076
915,0005ca636a09,41.1616738,-8.5957072
916,0005ca636a09,41.1616655,-8.595711
917,0005ca636a09,41.1616623,-8.5957125
918,0005ca636a09,41.1616746,-8.5957067
919,0005ca636a09,41.1616781,-8.5957063
920,0005ca636a09,41.1616685,-8.5957094
921,0005ca636a09,41.1616693,-8.595709
922,0005ca636a09,41.1616759,-8.595706
923,0005ca636a09,41.161671,-8.5957083
924,0005ca636a09,41.161655,-8.595716
925,0005ca636a09,41.1616608,-8.5957131
926,0005ca636a09,41.1616628,-8.5957123
927,0005ca636a09,41.1616741,-8.5957069
928,0005ca636a09,41.1616614,-8.5959209
929,0005ca636a09,41.1616577,-8.5959378
930,0005ca636a09,41.1616515,-8.5960277
931,0005ca636a09,41.1616554,-8.5960046
932,0005ca636a09,41.1616789,-8.5960875
933,0005ca636a09,41.1616833,-8.5960683
934,0005ca636a09,41.1616761,-8.5960796
935,0005ca636f89,41.1544,-8.6045
936,0005ca636f89,41.1544268,-8.6048159
937,0005ca636f89,41.1545438,-8.6045775
938,0005ca636f89,41.1544755,-8.6046871
939,0005ca636f89,41.1544755,-8.6046871
940,0005ca636f89,41.1545383,-8.6047266
941,0005ca636f89,41.1545084,-8.6047767
942,0005ca636f89,41.1545696,-8.6045787
943,0005ca636f89,41.1546167,-8.6047021
944,0005ca636f89,41.1545565,-8.6047208
945,0005ca636f89,41.1545535,-8.6046871
946,0005ca636f89,41.1545577,-8.6047228
947,0005ca636f89,41.1545535,-8.6046871
948,0005ca636f89,41.1546166,-8.604691
949,0005ca636f89,41.1546783,-8.6041999
950,0005ca636f89,41.1547106,-8.6041876
951,0005ca636f89,41.1547433,-8.6043333
952,0005ca636f89,41.154705,-8.60433
953,0005ca636f89,41.1547249,-8.60445
954,0005ca636f89,41.1547464,-8.6044306
955,0005ca636f89,41.1547399,-8.6045083
956,0005ca636f89,41.1547059,-8.6045897
957,0005ca636f89,41.1546966,-8.6047
958,0005ca636f89,41.15473,-8.6047183
959,0005ca636f89,41.1546946,-8.6047018
960,0005ca636f89,41.1547139,-8.6047457
961,0005ca636f89,41.1547096,-8.6046871
962,0005ca636f89,41.1547176,-8.6048269
963,0005ca636f89,41.1546602,-8.6047884
964,0005ca636f89,41.1548333,-8.6042283
965,0005ca636f89,41.1548134,-8.6043436
966,0005ca636f89,41.1548317,-8.604399
967,0005ca636f89,41.1548409,-8.6044395
968,0005ca636f89,41.1548133,-8.6044666
969,0005ca636f89,41.1547921,-8.6044749
970,0005ca636f89,41.1547728,-8.6045919
971,0005ca636f89,41.1548415,-8.6046766
972,0005ca636f89,41.1548205,-8.6046918
973,0005ca636f89,41.1547715,-8.6047845
974,0005ca636f89,41.1547783,-8.6047733
975,0005ca636f89,41.1548142,-8.6047964
976,0005ca636f89,41.1548566,-8.60442
977,0005ca636f89,41.154855,-8.604445
978,0005ca636f89,41.1548816,-8.6044249
979,0005ca636f89,41.1548599,-8.6044033
980,0005ca636f89,41.1548721,-8.6046012
981,0005ca636f89,41.1548694,-8.6046633
982,0005ca636f89,41.1548592,-8.604773
983,0005ca636f89,41.1549125,-8.6047715
984,0005ca636f89,41.1549722,-8.6045969
985,0005ca636f89,41.1549751,-8.6046812
986,0005ca638b89,41.165019,-8.6302022
987,0005ca638b89,41.1650269,-8.6302673
988,0005ca638b89,41.1651381,-8.6301287
989,0005ca638b89,41.1651125,-8.6301668
990,0005ca638b89,41.1651479,-8.6302376
991,0005ca638b89,41.1651107,-8.6303087
992,0005ca638b89,41.1651089,-8.630459
993,0005ca638dc9,41.1650455,-8.6307672
994,0005ca638dc9,41.1649887,-8.6309312
995,0005ca638dc9,41.1651373,-8.6304337
996,0005ca638dc9,41.1650789,-8.630384
997,0005ca638dc9,41.1651089,-8.630459
998,0005ca638dc9,41.16509,-8.6305534
999,0005ca638dc9,41.1650566,-8.6306537
1000,0005ca639349,41.1545449,-8.607677
1001,0005ca639349,41.1545322,-8.6076817
1002,0005ca639349,41.1546341,-8.6077086
1003,0005ca639349,41.1546093,-8.6076958
1004,0005ca639349,41.154668,-8.6077266
1005,0005ca639349,41.154849,-8.6075976
1006,0005ca639349,41.154847,-8.6075985
1007,0005ca6397e9,41.1488622,-8.5988524
1008,0005ca6397e9,41.149077,-8.5989316
1009,0005ca6397e9,41.1490833,-8.5989407
1010,0005ca6397e9,41.1491229,-8.599015
1011,0005ca6397e9,41.1491059,-8.5989995
1012,0005ca639949,41.1502815,-8.5915543
1013,0005ca63abe9,41.1615723,-8.645216
1014,0005ca63abe9,41.1616261,-8.6451809
1015,0005ca63b7f9,41.1668991,-8.5940736
1016,0005ca63b7f9,41.1670337,-8.5938003
1017,0005ca63b7f9,41.1671096,-8.5935201
1018,0005ca63b7f9,41.1671268,-8.5936064
1019,0005ca63b7f9,41.1671434,-8.5936699
1020,0005ca63b7f9,41.1671363,-8.5937114
1021,0005ca63b7f9,41.1670943,-8.5937067
1022,0005ca63b7f9,41.1670557,-8.5938202
1023,0005ca63b7f9,41.167117,-8.5937855
1024,0005ca63b7f9,41.167064,-8.5937755
1025,0005ca63b7f9,41.1671178,-8.593932
1026,0005ca63b7f9,41.1671375,-8.5939113
1027,0005ca63b7f9,41.1670968,-8.5941218
1028,0005ca63b7f9,41.1671091,-8.59409
1029,0005ca63b7f9,41.1670628,-8.5941351
1030,0005ca63b7f9,41.1671579,-8.5936126
1031,0005ca63b7f9,41.1672395,-8.5935799
1032,0005ca63b7f9,41.1672134,-8.5936738
1033,0005ca63b7f9,41.1671537,-8.5936781
1034,0005ca63b7f9,41.1672066,-8.5937147
1035,0005ca63b7f9,41.1672027,-8.5937359
1036,0005ca63b7f9,41.1671992,-8.5938306
1037,0005ca63b7f9,41.1672072,-8.593845
1038,0005ca63b7f9,41.1672014,-8.5938284
1039,0005ca63b7f9,41.1672112,-8.5938451
1040,0005ca63b7f9,41.1672044,-8.5938322
1041,0005ca63b7f9,41.1672061,-8.593839
1042,0005ca63b7f9,41.1672275,-8.5938132
1043,0005ca63b7f9,41.1671886,-8.5938785
1044,0005ca63b7f9,41.1673253,-8.5936949
1045,0005ca63b7f9,41.1672607,-8.5937687
1046,0005ca63b7f9,41.1672914,-8.5937618
1047,0005ca63bf79,41.1632465,-8.6328728
1048,0005ca63bf79,41.1632481,-8.6328705
1049,0005ca63bf79,41.1632471,-8.6328817
1050,0005ca63bf79,41.1632816,-8.6325033
1051,0005ca63bf79,41.1632803,-8.6328612
1052,0005ca63bf79,41.1632733,-8.6329504
1053,0005ca63bf79,41.1633859,-8.6325849
1054,0005ca63bf79,41.1633997,-8.6326189
1055,0005ca63bf79,41.1634767,-8.6325867
1056,0005ca63bf79,41.163517,-8.6326125
1057,0005ca63bf79,41.1634629,-8.632695
1058,0005ca63bf79,41.1634722,-8.6326509
1059,0005ca63bf79,41.1634613,-8.6328079
1060,0005ca63bf79,41.1634633,-8.632845
1061,0005ca63bf79,41.1635116,-8.6329616
1062,0005ca63bf79,41.1635283,-8.6329766
1063,0005ca63bf79,41.16356,-8.632821
1064,0005ca63bf79,41.1636165,-8.6329438
1065,0005ca63bf79,41.1635862,-8.63287
1066,0005ca63bf79,41.1635851,-8.6330623
1067,0005ca63bf79,41.1636083,-8.6330966
1068,0005ca63bf79,41.1637355,-8.6329803
1069,0005ca63bf79,41.1637253,-8.6330994
1070,0005ca63c239,41.1746313,-8.5856391
1071,0005ca63c919,41.1595833,-8.610335
1072,0005ca63c919,41.1595915,-8.6103414
1073,0005ca63c919,41.159555,-8.6103533
1074,0005ca63c919,41.1597417,-8.6102317
1075,0005ca63c919,41.159685,-8.610275
1076,0005ca63c919,41.1596917,-8.610295
1077,0005ca63c919,41.1598153,-8.6102371
1078,0005ca63c919,41.1597667,-8.6101967
1079,0005ca63c919,41.1598383,-8.610175
1080,0005ca63c919,41.1598029,-8.6102457
1081,0005ca63c919,41.1599351,-8.610071
1082,0005ca63c919,41.1599463,-8.6102107
1083,0005ca63c919,41.1599173,-8.6102162
1084,0005ca63c919,41.1599309,-8.6102118
1085,0005ca63c919,41.1599286,-8.6101936
1086,0005ca63c919,41.1600115,-8.6101411
1087,0005ca63c919,41.1599501,-8.6101185
1088,0005ca63c919,41.1599578,-8.6101854
1089,0005ca63c919,41.16,-8.6101515
1090,0005ca63c919,41.1599688,-8.6101794
1091,0005ca63c919,41.1600569,-8.6101279
1092,0005ca63c919,41.1600775,-8.6101199
1093,0005ca63c919,41.160225,-8.6100178
1094,0005ca63c919,41.1602401,-8.6100124
1095,0005ca63c919,41.1601869,-8.610032
1096,0005ca63c919,41.1601503,-8.6100509
1097,0005ca63cca9,41.1651747,-8.5822392
1098,0005ca63cca9,41.1653558,-8.5823487
1099,0005ca63cca9,41.1654815,-8.5824367
1100,0005ca63cca9,41.1656563,-8.5825815
1101,0005ca63d019,41.1530275,-8.6287885
1102,0005ca63d019,41.1530757,-8.6287315
1103,0005ca63d019,41.1531282,-8.628751
1104,0005ca63d019,41.153141,-8.6287506
1105,0005ca63d019,41.1531339,-8.6287523
1106,0005ca63d019,41.1532496,-8.6287446
1107,0005ca63d019,41.1532264,-8.6287522
1108,0005ca63d019,41.1531955,-8.6287753
1109,0005ca63d019,41.1531616,-8.628753
1110,0005ca63d019,41.1531981,-8.6287554
1111,0005ca63d019,41.1533026,-8.6287606
1112,0005ca63d019,41.1532698,-8.6287878
1113,0005ca63d019,41.1533488,-8.628759
1114,0005ca63d019,41.153442,-8.6287773
1115,0005ca63d019,41.1534076,-8.6287874
1116,0005ca63d019,41.1533647,-8.6287664
1117,0005ca63d019,41.1535433,-8.6287299
1118,0005ca63d019,41.153507,-8.6287499
1119,0005ca63d019,41.1534832,-8.6287177
1120,0005ca63d019,41.1535202,-8.6287476
1121,0005ca63d019,41.1534597,-8.6287871
1122,0005ca63d019,41.1535534,-8.6287355
1123,0005ca63d019,41.1535865,-8.6287501
1124,0005ca63d1e9,41.1583819,-8.6001491
1125,0005ca63d1e9,41.1583819,-8.6001491
1126,0005ca63d1e9,41.1585725,-8.6002153
1127,0005ca63d1e9,41.158568,-8.6002158
1128,0005ca63d1e9,41.1585864,-8.6002135
1129,0005ca63d1e9,41.1585958,-8.6002113
1130,0005ca63d1e9,41.1585813,-8.600215
1131,0005ca63d1e9,41.1585769,-8.6002152
1132,0005ca63d1e9,41.1587022,-8.6001683
1133,0005ca63d1e9,41.1588203,-8.6001241
1134,0005ca63d1e9,41.1587713,-8.6001364
1135,0005ca63d1e9,41.1589027,-8.6000764
1136,0005ca63d1e9,41.1588756,-8.6000913
1137,0005ca63d209,41.160897,-8.6479843
1138,0005ca63d209,41.1610264,-8.6474143
1139,0005ca63d209,41.1610295,-8.6474821
1140,0005ca63d209,41.1610166,-8.6475766
1141,0005ca63d209,41.1610966,-8.6476983
1142,0005ca63d209,41.1611178,-8.6476839
1143,0005ca63d209,41.1611249,-8.648045
1144,0005ca63d209,41.161053,-8.6479843
1145,0005ca63d209,41.1611703,-8.6480183
1146,0005ca63d319,41.1623483,-8.6075917
1147,0005ca63d319,41.1623023,-8.607567
1148,0005ca63d319,41.1623458,-8.6076366
1149,0005ca63d319,41.1623393,-8.6076585
1150,0005ca63d319,41.1623567,-8.6075617
1151,0005ca63d319,41.1623567,-8.6076883
1152,0005ca63de79,41.1609364,-8.6485443
1153,0005ca63de79,41.1609306,-8.6485057
1154,0005ca63de79,41.1609267,-8.6484601
1155,0005ca63de79,41.1609408,-8.6485767
1156,0005ca63de79,41.1609497,-8.6486298
1157,0005ca63de79,41.1608852,-8.649143
1158,0005ca63de79,41.1608722,-8.6490913
1159,0005ca63de79,41.1609973,-8.6483348
1160,0005ca63de79,41.1609971,-8.6484074
1161,0005ca63de79,41.1610323,-8.6483826
1162,0005ca63de79,41.1609947,-8.6485468
1163,0005ca63de79,41.1609954,-8.6485128
1164,0005ca63de79,41.1609784,-8.6484652
1165,0005ca63de79,41.1610059,-8.6486424
1166,0005ca63de79,41.1609666,-8.648693
1167,0005ca63de79,41.1610137,-8.6486764
1168,0005ca63de79,41.1610235,-8.6488047
1169,0005ca63de79,41.1610116,-8.6487745
1170,0005ca63de79,41.1610563,-8.6485597
1171,0005ca63de79,41.1610571,-8.6488843
1172,0005ca63de79,41.1612967,-8.64857
1173,0005ca63de79,41.1613284,-8.6488222
1174,0005ca63de79,41.1613423,-8.648897
1175,0005ca63df69,41.1614283,-8.6207617
1176,0005ca63df69,41.16153,-8.62064
1177,0005ca63df69,41.1615074,-8.6209922
1178,0005ca63df69,41.161605,-8.6206508
1179,0005ca63df69,41.1615867,-8.6208178
1180,0005ca63df69,41.1617,-8.6204133
1181,0005ca63e019,41.1539876,-8.6419588
1182,0005ca63e0b9,41.1566004,-8.6416204
1183,0005ca63e0b9,41.1566097,-8.6417115
1184,0005ca63e0b9,41.1566097,-8.6417115
1185,0005ca63e0b9,41.1566585,-8.6416092
1186,0005ca63e329,41.1682133,-8.6020783
1187,0005ca63e329,41.1682899,-8.601425
1188,0005ca63e329,41.1683066,-8.60151
1189,0005ca63e329,41.1683499,-8.6015316
1190,0005ca63e329,41.1683316,-8.60158
1191,0005ca63e329,41.1683333,-8.6016233
1192,0005ca63e329,41.1683166,-8.60172
1193,0005ca63e329,41.1683383,-8.6017333
1194,0005ca63e329,41.1683083,-8.6018083
1195,0005ca63e329,41.16828,-8.6019066
1196,0005ca63e329,41.1682666,-8.6019233
1197,0005ca63e329,41.168255,-8.6020233
1198,0005ca63e329,41.1683183,-8.6021816
1199,0005ca63e329,41.168345,-8.6022333
1200,0005ca63e329,41.168445,-8.6015516
1201,0005ca63e329,41.1683544,-8.6018496
1202,0005ca63e329,41.1683602,-8.6018803
1203,0005ca63e329,41.1684483,-8.6018566
1204,0005ca63e329,41.1683516,-8.60215
1205,0005ca63e329,41.168535,-8.6016266
1206,0005ca63e329,41.16849,-8.601735
1207,0005ca63e5b9,41.1628811,-8.593841
1208,0005ca63e5b9,41.1630102,-8.5937416
1209,0005ca63e5b9,41.1630314,-8.593746
1210,0005ca63e5b9,41.1630445,-8.5937388
1211,0005ca63e5b9,41.1630119,-8.5937498
1212,0005ca63e5b9,41.162966,-8.5937538
1213,0005ca63e5b9,41.1629876,-8.5937507
1214,0005ca63e5b9,41.1630094,-8.5938685
1215,0005ca63e5b9,41.163005,-8.5938604
1216,0005ca63e5b9,41.1629773,-8.5940125
1217,0005ca63e5b9,41.1630056,-8.5939762
1218,0005ca63e5b9,41.1631019,-8.5937297
1219,0005ca63e5b9,41.1630915,-8.5937299
1220,0005ca63e5b9,41.1630582,-8.5937394
1221,0005ca63e5b9,41.1631151,-8.5937257
1222,0005ca63e5b9,41.1631388,-8.5937185
1223,0005ca63e5b9,41.1631373,-8.5939131
1224,0005ca63e5b9,41.1631373,-8.5939131
1225,0005ca63e5b9,41.1630749,-8.5938587
1226,0005ca63e5b9,41.1632473,-8.5937106
1227,0005ca63e5b9,41.1632373,-8.5937073
1228,0005ca63e5b9,41.1631974,-8.5937102
