,lat,lon,trip_id
797,41.1657366,-8.6367016,318695
798,41.1660466,-8.6371683,318695
799,41.17051,-8.6429866,318695
800,41.15713,-8.6164516,318695
801,41.15713,-8.6164516,318695
802,41.1717833,-8.64193,318695
803,41.1707416,-8.6426466,318695
804,41.170735,-8.642655,318695
805,41.1708866,-8.6425416,318695
806,41.1582,-8.6217166,318695
807,41.169105,-8.6386233,318695
808,41.157775,-8.619005,318695
809,41.1709533,-8.64249,318695
810,41.1709083,-8.6424783,318695
811,41.1707833,-8.6426199,318695
812,41.17292,-8.6418266,318695
813,41.1653533,-8.6361283,318695
814,41.170895,-8.64252,318695
815,41.1697757,-8.5983249,318695
816,41.1697757,-8.5983249,318695
817,41.1568916,-8.6146883,318695
818,41.1574066,-8.6173766,318695
819,41.1706333,-8.6428666,318695
820,41.1706733,-8.64284,318695
821,41.1706383,-8.6428533,318695
822,41.1705933,-8.642885,318695
823,41.158425,-8.62179,318695
824,41.1584516,-8.6218399,318695
825,41.1584533,-8.6218533,318695
826,41.1582233,-8.621615,318695
827,41.16384,-8.6340866,318695
828,41.1620833,-8.632565,318695
829,41.17225,-8.6415983,318695
830,41.1626783,-8.63323,318695
831,41.170255,-8.6391833,318695
832,41.1570116,-8.6157416,318695
833,41.1569916,-8.615665,318695
834,41.1569333,-8.6154433,318695
835,41.1646683,-8.63445,318695
836,41.1645083,-8.6342199,318695
837,41.1657933,-8.6367999,318695
838,41.1711383,-8.6425233,318695
839,41.1658533,-8.636895,318695
840,41.15713,-8.6164516,318695
841,41.16371,-8.6341116,318695
842,41.1716766,-8.6420216,318695
843,41.1717116,-8.6419766,318695
844,41.1579683,-8.6195466,318695
845,41.1718933,-8.6418766,318695
846,41.1708483,-8.6425716,318695
847,41.1578316,-8.619185,318695
848,41.15855,-8.6217716,318695
849,41.1571666,-8.6164616,318695
850,41.1709933,-8.6424416,318695
851,41.1704699,-8.6430533,318695
852,41.1647466,-8.634895,318695
853,41.17292,-8.6418083,318695
854,41.1729983,-8.6418533,318695
855,41.1697754,-8.598322,318695
856,41.1713283,-8.6423183,318695
857,41.1729566,-8.6418666,318695
858,41.1575733,-8.618085,318695
859,41.1727433,-8.6414733,318695
860,41.1653866,-8.6362949,318695
861,41.15713,-8.6164516,318695
862,41.1653866,-8.6362949,318695
863,41.1585649,-8.6218233,318695
864,41.1584633,-8.6218566,318695
865,41.1582483,-8.6217166,318695
866,41.1582433,-8.621655,318695
867,41.1716233,-8.6420466,318695
868,41.1722766,-8.6415766,318695
869,41.1721783,-8.641795,318695
870,41.1570716,-8.6163266,318695
871,41.1625866,-8.633115,318695
872,41.170445,-8.63924,318695
873,41.1571116,-8.6165133,318695
874,41.1730366,-8.6418483,318695
875,41.157145,-8.6164466,318695
876,41.1711983,-8.6424983,318695
877,41.1714849,-8.6422166,318695
878,41.1704783,-8.643055,318695
879,41.1710733,-8.6425066,318695
880,41.1705066,-8.642955,318695
881,41.1708216,-8.642565,318695
882,41.1722183,-8.6417033,318695
883,41.1717633,-8.64195,318695
884,41.1633,-8.6340016,318695
885,41.1653666,-8.6361616,318695
886,41.1652466,-8.6358266,318695
887,41.1571116,-8.6165133,318695
888,41.1585116,-8.6216499,318695
889,41.1729466,-8.6416883,318695
890,41.1710116,-8.6424416,318695
891,41.1582433,-8.6216216,318695
892,41.1729433,-8.6418516,318695
893,41.1729266,-8.6418283,318695
894,41.1726816,-8.64165,318695
895,41.1709566,-8.64248,318695
896,41.1708983,-8.6425,318695
897,41.1704433,-8.6431016,318695
898,41.15823,-8.6217,318695
899,41.1730016,-8.6418083,318695
900,41.1717516,-8.641965,318695
901,41.15691,-8.6148233,318695
902,41.1584733,-8.62185,318695
903,41.158575,-8.6218616,318695
904,41.1714749,-8.642225,318695
905,41.1661233,-8.637255,318695
906,41.17133,-8.6423183,318695
907,41.1718649,-8.64064,318695
908,41.1689303,-8.6495739,318695
909,41.17229,-8.64157,318695
910,41.157075,-8.61626,318695
911,41.15705,-8.615905,318695
912,41.1725233,-8.6414633,318695
913,41.1577283,-8.6188166,318695
914,41.1652699,-8.635945,318695
915,41.1708316,-8.6425566,318695
916,41.1569033,-8.614755,318695
917,41.1729433,-8.64186,318695
918,41.1729183,-8.6418066,318695
919,41.1709049,-8.6424849,318695
920,41.1717616,-8.6405266,318695
921,41.17265,-8.6416183,318695
922,41.17168,-8.6420166,318695
923,41.1705283,-8.642925,318695
924,41.1717016,-8.6419816,318695
925,41.1705033,-8.6432966,318695
926,41.1570833,-8.6163766,318695
927,41.1725083,-8.64146,318695
928,41.1653899,-8.6362499,318695
929,41.1653866,-8.6362949,318695
930,41.1582266,-8.6216466,318695
931,41.1654833,-8.6361949,318695
932,41.1654516,-8.6361933,318695
933,41.1708883,-8.64254,318695
934,41.1571816,-8.6165366,318695
935,41.165235,-8.6357533,318695
936,41.16818,-8.63823,318695
937,41.168315,-8.638285,318695
938,41.1676899,-8.6380683,318695
939,41.1716516,-8.6420233,318695
940,41.17051,-8.6429283,318695
941,41.1569166,-8.61489,318695
942,41.1717116,-8.6419766,318695
943,41.1708549,-8.6425566,318695
944,41.1704916,-8.6430049,318695
945,41.16974,-8.6389383,318695
946,41.1716183,-8.642065,318695
947,41.17118,-8.6425183,318695
948,41.1703916,-8.64343,318695
949,41.1570733,-8.6161816,318695
950,41.1725416,-8.64148,318695
951,41.1570433,-8.6158183,318695
952,41.168765,-8.63847,318695
953,41.157545,-8.6179133,318695
954,41.1576,-8.6182483,318695
955,41.1729933,-8.6418033,318695
956,41.171615,-8.6420666,318695
957,41.16537,-8.6362633,318695
958,41.1653733,-8.636275,318695
959,41.15713,-8.6164516,318695
960,41.1644216,-8.6340533,318695
961,41.1709616,-8.6424749,318695
962,41.1716816,-8.6419983,318695
963,41.158425,-8.6211633,318695
964,41.1695866,-8.6388666,318695
965,41.1629116,-8.6337049,318695
966,41.1571116,-8.6165133,318695
967,41.1571099,-8.616505,318695
968,41.1705116,-8.6429416,318695
969,41.1709516,-8.639635,318695
970,41.1689283,-8.6385333,318695
971,41.1717116,-8.6419766,318695
972,41.1653866,-8.6362949,318695
973,41.1697764,-8.5983248,318695
974,41.1572116,-8.6166783,318695
975,41.1704566,-8.643035,318695
976,41.1704533,-8.6430483,318695
977,41.1715183,-8.6421833,318695
978,41.1722099,-8.6416849,318695
979,41.1705166,-8.64293,318695
980,41.1705133,-8.642935,318695
981,41.157635,-8.6184366,318695
982,41.16531,-8.635965,318695
983,41.1653866,-8.6362949,318695
984,41.1716166,-8.6420533,318695
985,41.1704966,-8.6430366,318695
986,41.17258,-8.6415366,318695
987,41.1614289,-8.6289813,318695
988,41.1675399,-8.6380016,318695
989,41.1721916,-8.6417483,318695
990,41.1721866,-8.6417883,318695
991,41.1724366,-8.6414483,318695
992,41.1684566,-8.6383533,318695
993,41.16785,-8.6381299,318695
994,41.1686116,-8.63841,318695
995,41.1711983,-8.6398883,318695
996,41.15713,-8.6164516,318695
997,41.17258,-8.6415483,318695
998,41.171605,-8.642075,318695
999,41.1694266,-8.6387716,318695
1000,41.1711583,-8.6425266,318695
1001,41.1571933,-8.6166033,318695
1002,41.171695,-8.6419883,318695
1003,41.1726683,-8.6416399,318695
1004,41.15695,-8.6155283,318695
1005,41.1570866,-8.61643,318695
1006,41.1569666,-8.6156,318695
1007,41.1721916,-8.6417749,318695
1008,41.1704466,-8.643135,318695
1009,41.1715183,-8.6421916,318695
1010,41.171315,-8.640025,318695
1011,41.170505,-8.642965,318695
1012,41.1716033,-8.6420933,318695
1013,41.17295,-8.6418633,318695
1014,41.172295,-8.6415566,318695
1015,41.1571366,-8.6164433,318695
1016,41.170445,-8.6430666,318695
1017,41.1704949,-8.6429883,318695
1018,41.1716616,-8.6420216,318695
1019,41.15713,-8.6164516,318695
1020,41.171425,-8.6401466,318695
1021,41.1715233,-8.64217,318695
1022,41.1710766,-8.6397599,318695
1023,41.1723916,-8.6414516,318695
1024,41.1730233,-8.6418349,318695
1025,41.1572716,-8.6169583,318695
1026,41.1722399,-8.6416133,318695
1027,41.15713,-8.6164516,318695
1028,41.1571099,-8.6165,318695
1029,41.1716516,-8.6404033,318695
1030,41.1680383,-8.6381833,318695
1031,41.1715216,-8.6421966,318695
1032,41.1715233,-8.64217,318695
1033,41.1724433,-8.6412116,318695
1034,41.1569166,-8.6153483,318695
1035,41.172215,-8.64167,318695
1036,41.1724,-8.6414533,318695
1037,41.1574366,-8.6175033,318695
1038,41.1725633,-8.6415166,318695
1039,41.1729916,-8.6418533,318695
1040,41.172265,-8.64159,318695
1041,41.1571433,-8.6164483,318695
1042,41.1632016,-8.633995,318695
1043,41.166905,-8.6377683,318695
1044,41.1715233,-8.64217,318695
1045,41.1570583,-8.6160966,318695
1046,41.1630216,-8.6338949,318695
1047,41.1715333,-8.6402716,318695
1048,41.171515,-8.6422066,318695
1049,41.1729866,-8.6418566,318695
1050,41.1715183,-8.6422116,318695
1051,41.1576816,-8.6186316,318695
1052,41.1725516,-8.6415016,318695
1053,41.1715233,-8.64217,318695
1054,41.1722999,-8.6415483,318695
1055,41.1704583,-8.6431866,318695
1056,41.1715583,-8.6421049,318695
1057,41.1717066,-8.6419766,318695
1058,41.1584799,-8.6214533,318695
1059,41.1631049,-8.6339516,318695
1060,41.1715783,-8.6420966,318695
1061,41.15713,-8.6164516,318695
1062,41.1714783,-8.6422283,318695
1063,41.157175,-8.6164983,318695
1064,41.1622433,-8.6327249,318695
1065,41.1729933,-8.6418033,318695
1066,41.17249,-8.6414533,318695
1067,41.1724166,-8.6414433,318695
1068,41.1723083,-8.6415366,318695
1069,41.1708316,-8.6395266,318695
1070,41.16728,-8.6378949,318695
1071,41.1715733,-8.6421183,318695
1072,41.1723283,-8.6415466,318695
1073,41.1571066,-8.6165066,318695
1074,41.1674033,-8.6379399,318695
1075,41.1723633,-8.641485,318695
1076,41.1723516,-8.6411383,318695
1077,41.1725383,-8.641265,318695
1078,41.1722333,-8.6416216,318695
1079,41.1722183,-8.6416566,318695
1080,41.1724633,-8.6414499,318695
1081,41.1715633,-8.6421066,318695
1082,41.1723183,-8.64155,318695
1083,41.1704499,-8.6431633,318695
1084,41.1715233,-8.64217,318695
1085,41.1726166,-8.641325,318695
1086,41.1621633,-8.632645,318695
1087,41.1723966,-8.641455,318695
1088,41.1715166,-8.64219,318695
1089,41.1723749,-8.6414783,318695
1090,41.1723899,-8.6414666,318695
1091,41.1711483,-8.6423083,318699
1092,41.1692933,-8.6443633,318699
1093,41.1703783,-8.6435116,318699
1094,41.1707733,-8.6422983,318699
1095,41.1704233,-8.643445,318699
1096,41.1692916,-8.644375,318699
1097,41.1689049,-8.6493333,318699
1098,41.1708683,-8.6422566,318699
1099,41.1688866,-8.649315,318699
1100,41.1711433,-8.6423166,318699
1101,41.1711683,-8.6422983,318699
1102,41.1687333,-8.64671,318699
1103,41.1688866,-8.649315,318699
1104,41.1687416,-8.646835,318699
1105,41.1693033,-8.6443633,318699
1106,41.1713233,-8.6423233,318699
1107,41.1688599,-8.6493299,318699
1108,41.1689049,-8.6493333,318699
1109,41.1685733,-8.6456249,318699
1110,41.1688333,-8.6493216,318699
1111,41.1688733,-8.6493316,318699
1112,41.1704699,-8.6430133,318699
1113,41.1708466,-8.6422383,318699
1114,41.1687483,-8.6491049,318699
1115,41.1707283,-8.6422733,318699
1116,41.1688866,-8.649335,318699
1117,41.1687383,-8.6491433,318699
1118,41.1704583,-8.6430499,318699
1119,41.1685166,-8.6456233,318699
1120,41.1712949,-8.6423333,318699
1121,41.1687316,-8.64686,318699
1122,41.1710783,-8.64232,318699
1123,41.1686633,-8.648175,318699
1124,41.1733199,-8.6422133,318699
1125,41.1711183,-8.6423233,318699
1126,41.1708783,-8.6422733,318699
1127,41.1688816,-8.649335,318699
1128,41.1684616,-8.6465916,318699
1129,41.1687283,-8.6467166,318699
1130,41.1687466,-8.6467983,318699
1131,41.1688866,-8.649315,318699
1132,41.1689016,-8.6493333,318699
1133,41.1710933,-8.6423216,318699
1134,41.17075,-8.6422883,318699
1135,41.1707183,-8.6422766,318699
1136,41.1686983,-8.648135,318699
1137,41.17274,-8.6413666,318699
1138,41.1731999,-8.6421116,318699
1139,41.1685866,-8.6456266,318699
1140,41.1686016,-8.6456383,318699
1141,41.16912,-8.6492683,318699
1142,41.168565,-8.64562,318699
1143,41.1687366,-8.6467833,318699
1144,41.168735,-8.6468133,318699
1145,41.1703866,-8.643495,318699
1146,41.1707849,-8.6423016,318699
1147,41.1708466,-8.6422383,318699
1148,41.1712466,-8.6423183,318699
1149,41.1731849,-8.6420983,318699
1150,41.17037,-8.6435266,318699
1151,41.1685483,-8.645575,318699
1152,41.170465,-8.6430333,318699
1153,41.1712633,-8.642325,318699
1154,41.1683566,-8.6465416,318699
1155,41.1689049,-8.6493333,318699
1156,41.1691299,-8.6492766,318699
1157,41.1687399,-8.6468483,318699
1158,41.1687249,-8.6491616,318699
1159,41.1687366,-8.6468766,318699
1160,41.1708466,-8.6422383,318699
1161,41.1704666,-8.6430216,318699
1162,41.1711066,-8.64232,318699
1163,41.1689499,-8.6493583,318699
1164,41.1686533,-8.648195,318699
1165,41.16861,-8.645645,318699
1166,41.1686516,-8.6482133,318699
1167,41.168895,-8.649335,318699
1168,41.1684983,-8.6465933,318699
1169,41.1688149,-8.6492966,318699
1170,41.1685183,-8.646595,318699
1171,41.1687283,-8.64676,318699
1172,41.16873,-8.64677,318699
1173,41.1708099,-8.6422866,318699
1174,41.1711916,-8.6423,318699
1175,41.1704533,-8.6434133,318699
1176,41.1685683,-8.64553,318699
1177,41.1683383,-8.6465183,318699
1178,41.1683083,-8.6461916,318699
1179,41.1716716,-8.6419966,318699
1180,41.1685416,-8.6465966,318699
1181,41.1686666,-8.6451216,318699
1182,41.1687216,-8.649025,318699
1183,41.1687316,-8.646775,318699
1184,41.1687216,-8.6467533,318699
1185,41.1704499,-8.643155,318699
1186,41.1704683,-8.6431266,318699
1187,41.1689616,-8.6492466,318699
1188,41.1712166,-8.6423033,318699
1189,41.1704816,-8.64298,318699
1190,41.17048,-8.6429316,318699
1191,41.1711316,-8.6423233,318699
1192,41.1708466,-8.6422383,318699
1193,41.1727883,-8.6414083,318699
1194,41.1709866,-8.6422866,318699
1195,41.1713766,-8.6423366,318699
1196,41.1742016,-8.6427616,318699
1197,41.17317,-8.6420833,318699
1198,41.1742783,-8.6428383,318699
1199,41.1704566,-8.6431516,318699
1200,41.1684383,-8.6465866,318699
1201,41.1687266,-8.6491683,318699
1202,41.170465,-8.6430983,318699
1203,41.1689566,-8.6492433,318699
1204,41.1704783,-8.6433233,318699
1205,41.17105,-8.64231,318699
1206,41.169275,-8.6443783,318699
1207,41.1685383,-8.64562,318699
1208,41.1734133,-8.6422933,318699
1209,41.1687466,-8.6490833,318699
1210,41.1687283,-8.6467233,318699
1211,41.1688016,-8.6492733,318699
1212,41.1687683,-8.6492233,318699
1213,41.1687483,-8.6467,318699
1214,41.1727716,-8.6413933,318699
1215,41.1684849,-8.6465883,318699
1216,41.168555,-8.6465883,318699
1217,41.1700833,-8.6438083,318699
1218,41.1701616,-8.6438466,318699
1219,41.168325,-8.6461866,318699
1220,41.1731616,-8.6420766,318699
1221,41.17244,-8.6415516,318699
1222,41.1686533,-8.6489149,318699
1223,41.1744383,-8.642985,318699
1224,41.1685083,-8.645635,318699
1225,41.1687116,-8.645055,318699
1226,41.1731566,-8.6420716,318699
1227,41.1687566,-8.6466916,318699
1228,41.168825,-8.64787,318699
1229,41.1712016,-8.6422966,318699
1230,41.168845,-8.647805,318699
1231,41.1708549,-8.6422366,318699
1232,41.171155,-8.6423033,318699
1233,41.1688866,-8.6493116,318699
1234,41.1713333,-8.6423166,318699
1235,41.1714299,-8.6423416,318699
1236,41.1689049,-8.6493333,318699
1237,41.1687433,-8.6490733,318699
1238,41.1687816,-8.6492483,318699
1239,41.1710616,-8.6423166,318699
1240,41.1685566,-8.64556,318699
1241,41.1718333,-8.6418633,318699
1242,41.1687716,-8.6492366,318699
1243,41.1700449,-8.6437866,318699
1244,41.1737666,-8.6425516,318699
1245,41.1703966,-8.6434766,318699
1246,41.168575,-8.64569,318699
1247,41.1746133,-8.6431516,318699
1248,41.1743616,-8.64291,318699
1249,41.1687233,-8.64904,318699
1250,41.1683683,-8.6465883,318699
1251,41.1687283,-8.6490499,318699
1252,41.1687466,-8.6466966,318699
1253,41.16875,-8.6492033,318699
1254,41.1683466,-8.6463466,318699
1255,41.1687166,-8.6450433,318699
1256,41.1690533,-8.6492683,318699
1257,41.1700783,-8.6438,318699
1258,41.16833,-8.6461733,318699
1259,41.169035,-8.649265,318699
1260,41.1683483,-8.64653,318699
1261,41.17178,-8.6419683,318699
1262,41.1690533,-8.6492683,318699
1263,41.1690533,-8.6492683,318699
1264,41.1688916,-8.6493066,318699
1265,41.17452,-8.6430516,318699
1266,41.168975,-8.6490983,318699
1267,41.1707999,-8.6422933,318699
1268,41.1688866,-8.649315,318699
1269,41.1709133,-8.6423,318699
1270,41.1688216,-8.6478916,318699
1271,41.1704733,-8.643,318699
1272,41.1712799,-8.64233,318699
1273,41.1713083,-8.6423283,318699
1274,41.1714183,-8.6423433,318699
1275,41.171455,-8.6423366,318699
1276,41.1714033,-8.6423416,318699
1277,41.1687366,-8.64907,318699
1278,41.1689049,-8.6493333,318699
1279,41.1727516,-8.6413783,318699
1280,41.1689516,-8.6492266,318699
1281,41.1695366,-8.644095,318699
1282,41.170505,-8.6428083,318699
1283,41.1695233,-8.6441033,318699
1284,41.1690766,-8.6492916,318699
1285,41.1689049,-8.6493333,318699
1286,41.1686083,-8.6456616,318699
1287,41.1688866,-8.649315,318699
1288,41.1687316,-8.6490616,318699
1289,41.1710383,-8.6423033,318699
1290,41.1686866,-8.6489516,318699
1291,41.1686283,-8.6488816,318699
1292,41.1687466,-8.64666,318699
1293,41.1683833,-8.64658,318699
1294,41.168675,-8.6450933,318699
1295,41.1687016,-8.6450683,318699
1296,41.1701616,-8.6438466,318699
1297,41.1683316,-8.64626,318699
1298,41.1690316,-8.649265,318699
1299,41.1690316,-8.649265,318699
1300,41.1683266,-8.6462416,318699
1301,41.1689716,-8.64921,318699
1302,41.1706749,-8.6423166,318699
1303,41.1706949,-8.6423016,318699
1304,41.1733683,-8.6422533,318699
1305,41.1684233,-8.6465783,318699
1306,41.1727616,-8.641385,318699
1307,41.1709283,-8.6422966,318699
1308,41.1688416,-8.647825,318699
1309,41.1688016,-8.6479716,318699
1310,41.1688183,-8.6479116,318699
1311,41.172755,-8.6413816,318699
1312,41.1704783,-8.64291,318699
1313,41.1689049,-8.6493333,318699
1314,41.1684,-8.646075,318699
1315,41.1727483,-8.6413616,318699
1316,41.1683883,-8.6460983,318699
1317,41.1714883,-8.642315,318699
1318,41.1714483,-8.6423433,318699
1319,41.1695499,-8.6440883,318699
1320,41.16957,-8.6440699,318699
1321,41.1696016,-8.64405,318699
1322,41.1704499,-8.6431766,318699
1323,41.1686183,-8.6452033,318699
1324,41.1702166,-8.6437766,318699
1325,41.1706466,-8.6424866,318699
1326,41.1702166,-8.6437766,318699
1327,41.1729583,-8.64198,318699
1328,41.172805,-8.6418416,318699
1329,41.1704416,-8.6434266,318699
1330,41.1687166,-8.6490183,318699
1331,41.1716783,-8.64199,318699
1332,41.168975,-8.6490983,318699
1333,41.1684016,-8.64657,318699
1334,41.16871,-8.6450516,318699
1335,41.1701616,-8.6438466,318699
1336,41.1683483,-8.6463249,318699
1337,41.1707066,-8.642285,318699
1338,41.168655,-8.6482483,318699
1339,41.1689916,-8.6492083,318699
1340,41.1685516,-8.645395,318699
1341,41.1690316,-8.649265,318699
1342,41.16866,-8.64831,318699
1343,41.1686533,-8.6483266,318699
1344,41.17274,-8.6413666,318699
1345,41.1709349,-8.6422816,318699
1346,41.1688866,-8.649315,318699
1347,41.1712333,-8.6423133,318699
1348,41.1688299,-8.64785,318699
1349,41.1727883,-8.6414083,318699
1350,41.1688166,-8.6479316,318699
1351,41.1709799,-8.642285,318699
1352,41.1688599,-8.6477883,318699
1353,41.1704833,-8.642955,318699
1354,41.1684116,-8.6460266,318699
1355,41.173545,-8.6423616,318699
1356,41.1684033,-8.6460533,318699
1357,41.17147,-8.6423133,318699
1358,41.1687566,-8.6492116,318699
1359,41.1686133,-8.6456516,318699
1360,41.16899,-8.64911,318699
1361,41.1716,-8.6423266,318699
1362,41.1687366,-8.6491849,318699
1363,41.1695,-8.644145,318699
1364,41.1688149,-8.6473066,318699
1365,41.1718266,-8.6418783,318699
1366,41.1716999,-8.6421149,318699
1367,41.1689616,-8.6492466,318699
1368,41.1689516,-8.6492133,318699
1369,41.168575,-8.6452416,318699
1370,41.1704549,-8.6430683,318699
1371,41.16863,-8.648895,318699
1372,41.1687383,-8.6450199,318699
1373,41.1687249,-8.6450316,318699
1374,41.1685599,-8.645545,318699
1375,41.1690316,-8.649265,318699
1376,41.1690316,-8.649265,318699
1377,41.1690316,-8.649265,318699
1378,41.1683133,-8.6464483,318699
1379,41.1685683,-8.6453666,318699
1380,41.1689183,-8.6490966,318699
1381,41.1686533,-8.6482316,318699
1382,41.1683283,-8.6462233,318699
1383,41.168955,-8.64934,318699
1384,41.16894,-8.64917,318699
1385,41.1709449,-8.6422783,318699
1386,41.1687316,-8.6468983,318699
1387,41.1709616,-8.6422766,318699
1388,41.1688966,-8.6493016,318699
1389,41.1704666,-8.6428966,318699
1390,41.16873,-8.6481033,318699
1391,41.1709799,-8.642285,318699
1392,41.17132,-8.64233,318699
1393,41.1704733,-8.6430049,318699
1394,41.16939,-8.6442649,318699
1395,41.1715116,-8.642315,318699
1396,41.1694066,-8.644235,318699
1397,41.1684099,-8.646035,318699
1398,41.169585,-8.6440616,318699
1399,41.1696166,-8.6440466,318699
1400,41.17165,-8.6422833,318699
1401,41.1689949,-8.6490933,318699
1402,41.1694433,-8.644195,318699
1403,41.168975,-8.6490983,318699
1404,41.1723433,-8.6416616,318699
1405,41.1704516,-8.6431633,318699
1406,41.1702166,-8.6437766,318699
1407,41.169035,-8.6492116,318699
1408,41.169035,-8.6492116,318699
1409,41.1685633,-8.645695,318699
1410,41.1704083,-8.643455,318699
1411,41.1690283,-8.649215,318699
1412,41.1686283,-8.6488016,318699
1413,41.1683233,-8.6464933,318699
1414,41.1716883,-8.6419699,318699
1415,41.1691166,-8.649295,318699
1416,41.1683316,-8.6462033,318699
1417,41.1688866,-8.649315,318699
1418,41.1693216,-8.6443666,318699
1419,41.1689199,-8.6491049,318699
1420,41.1717483,-8.6419533,318699
1421,41.168805,-8.6449383,318699
1422,41.1702483,-8.6437366,318699
1423,41.1686183,-8.6485233,318699
1424,41.1689416,-8.64911,318699
1425,41.1716783,-8.6420599,318699
1426,41.1686733,-8.6451516,318699
1427,41.170895,-8.642285,318699
1428,41.1689733,-8.6493383,318699
1429,41.1689233,-8.6492916,318699
1430,41.1713583,-8.642325,318699
1431,41.1709499,-8.6422766,318699
1432,41.1688033,-8.6479933,318699
1433,41.1683833,-8.6461133,318699
1434,41.1732183,-8.6421333,318699
1435,41.1690766,-8.64929,318699
1436,41.1693883,-8.6442566,318699
1437,41.1696516,-8.6440316,318699
1438,41.16899,-8.64911,318699
1439,41.1690533,-8.6492683,318699
1440,41.1693733,-8.6443,318699
1441,41.1728083,-8.6417133,318699
1442,41.16899,-8.64911,318699
1443,41.16899,-8.64911,318699
1444,41.1689783,-8.6490516,318699
1445,41.170655,-8.6423383,318699
1446,41.1723216,-8.6416999,318699
1447,41.1704583,-8.6432066,318699
1448,41.1690833,-8.649295,318699
1449,41.170645,-8.64235,318699
1450,41.169035,-8.6492116,318699
1451,41.1703366,-8.6436133,318699
1452,41.17245,-8.6415366,318699
1453,41.1685899,-8.64551,318699
1454,41.1687583,-8.6449966,318699
1455,41.1686966,-8.648985,318699
1456,41.1690216,-8.64921,318699
1457,41.1683416,-8.6463033,318699
1458,41.1683366,-8.6462799,318699
1459,41.1717033,-8.6419533,318699
1460,41.1703599,-8.643595,318699
1461,41.1692716,-8.6443783,318699
1462,41.1685599,-8.6453783,318699
1463,41.1689516,-8.6493583,318699
1464,41.1686583,-8.6482666,318699
1465,41.1689383,-8.6490983,318699
1466,41.1686583,-8.6482866,318699
1467,41.1689733,-8.6493383,318699
1468,41.1688933,-8.6477233,318699
1469,41.1689116,-8.6476516,318699
1470,41.171,-8.642265,318699
1471,41.1688066,-8.6480083,318699
1472,41.1688066,-8.6480316,318699
1473,41.17145,-8.6423233,318699
1474,41.1705583,-8.6426833,318699
1475,41.16839,-8.6459866,318699
1476,41.1715866,-8.6423383,318699
1477,41.1693566,-8.6443099,318699
1478,41.1689366,-8.64923,318699
1479,41.1715866,-8.6423383,318699
1480,41.1706316,-8.6423566,318699
1481,41.1724166,-8.64158,318699
1482,41.168375,-8.6461266,318699
1483,41.168825,-8.6474033,318699
1484,41.1723583,-8.6416383,318699
1485,41.1693216,-8.6443666,318699
1486,41.1702166,-8.6437766,318699
1487,41.170625,-8.6423783,318699
1488,41.1683666,-8.64614,318699
1489,41.1689533,-8.649235,318699
1490,41.1690201,-8.6492605,318699
1491,41.1686483,-8.6466133,318699
1492,41.1704833,-8.643385,318699
1493,41.16851,-8.64563,318699
1494,41.16867,-8.6489333,318699
1495,41.1704516,-8.643085,318699
1496,41.168625,-8.6487833,318699
1497,41.1693216,-8.6443666,318699
1498,41.1693216,-8.6443666,318699
1499,41.169125,-8.6492983,318699
1500,41.1686016,-8.6453449,318699
1501,41.1717283,-8.6419466,318699
1502,41.1689216,-8.6490966,318699
1503,41.1690483,-8.64927,318699
1504,41.1702616,-8.6437166,318699
1505,41.1702666,-8.643695,318699
1506,41.1703016,-8.6436583,318699
1507,41.1700716,-8.6437983,318699
1508,41.1689116,-8.6476516,318699
1509,41.168885,-8.6477533,318699
1510,41.1689166,-8.6492966,318699
1511,41.1689283,-8.6492849,318699
1512,41.1713883,-8.6423399,318699
1513,41.17274,-8.6413666,318699
1514,41.1716916,-8.6420933,318699
1515,41.1687333,-8.6469116,318699
1516,41.1704516,-8.6431916,318699
1517,41.1732616,-8.6421716,318699
1518,41.172815,-8.641645,318699
1519,41.1693716,-8.6443066,318699
1520,41.16875,-8.6470083,318699
1521,41.1693933,-8.6442483,318699
1522,41.1716416,-8.6422949,318699
1523,41.173855,-8.6426066,318699
1524,41.1716233,-8.64231,318699
1525,41.16951,-8.6441166,318699
1526,41.1696816,-8.6440133,318699
1527,41.17231,-8.641715,318699
1528,41.17398,-8.64265,318699
1529,41.169035,-8.6492116,318699
1530,41.1728833,-8.6419316,318699
1531,41.1685433,-8.6453533,318699
1532,41.1685633,-8.6466066,318699
1533,41.1703683,-8.6435633,318699
1534,41.1690133,-8.6492066,318699
1535,41.1686283,-8.6488183,318699
1536,41.17046,-8.643405,318699
1537,41.1688133,-8.6449233,318699
1538,41.1683183,-8.6464766,318699
1539,41.1716849,-8.64198,318699
1540,41.1683166,-8.6464616,318699
1541,41.1686,-8.645355,318699
1542,41.1685966,-8.6453383,318699
1543,41.1689533,-8.6493316,318699
1544,41.1690533,-8.6492683,318699
1545,41.170275,-8.6436866,318699
1546,41.17028,-8.64368,318699
1547,41.1724316,-8.6415716,318699
1548,41.171665,-8.642005,318699
1549,41.1689116,-8.6476516,318699
1550,41.1689116,-8.6476516,318699
1551,41.1709899,-8.64227,318699
1552,41.171015,-8.6422916,318699
1553,41.1705749,-8.6426333,318699
1554,41.1705383,-8.6427083,318699
1555,41.1728066,-8.6416116,318699
1556,41.17282,-8.6416833,318699
1557,41.16935,-8.6443099,318699
1558,41.1715866,-8.6423383,318699
1559,41.1689816,-8.6491049,318699
1560,41.1706649,-8.6423283,318699
1561,41.1689116,-8.6476383,318699
1562,41.169405,-8.6442983,318699
